institution_country_code,year,institution_id,institution_display_name,institution_ror,institution_type,nb,id_paysage_init,id_paysage__init,id_paysage_corr,id_paysage_RGP,id_paysage,id_paysage_actuel,uo_lib
FR,2020,https://openalex.org/I4210103659,Laboratoire des Sciences de l'Ingénieur pour l'Environnement,01b2epx09,facility,27,,,,,,,Laboratoire des Sciences de l'Ingénieur pour l'Environnement
FR,2018,https://openalex.org/I4210127738,IMT Mines Alès,03e8rf594,education,27,waCb4,waCb4,6Th4v,kYR50,6Th4v,6Th4v,Institut Mines-Télécom
FR,2023,https://openalex.org/I85905123,Institut National de Recherche et de Sécurité,01dg85j68,nonprofit,27,sMH4S,,,,sMH4S,sMH4S,Institut National de Recherche et de Sécurité
FR,2022,https://openalex.org/I4210112630,Laboratoire d’Études en Géophysique et Océanographie Spatiales,02chvqy57,facility,27,W5HNs,,,,W5HNs,W5HNs,Laboratoire d’Études en Géophysique et Océanographie Spatiales
FR,2023,https://openalex.org/I4210160489,French-German Research Institute of Saint-Louis,05bea9918,facility,27,MMCtU,,,,MMCtU,MMCtU,French-German Research Institute of Saint-Louis
FR,2023,https://openalex.org/I4210135251,Spintronique et Technologie des Composants,03e044190,facility,27,,,,,,,Spintronique et Technologie des Composants
FR,2018,https://openalex.org/I4210096929,Laboratoire de Physique de l'ENS de Lyon,00w5ay796,facility,27,,,,,,,Laboratoire de Physique de l'ENS de Lyon
FR,2022,https://openalex.org/I4210162320,Géoazur,05xtktk35,facility,27,U8q2F,,,,U8q2F,U8q2F,Géoazur
FR,2020,https://openalex.org/I4210137520,Institut de Recherche en Génie Civil et Mécanique,03x30hb31,facility,27,J2YPQ,,,,J2YPQ,J2YPQ,Institut de Recherche en Génie Civil et Mécanique
FR,2019,https://openalex.org/I4210139124,Centre de Recherche sur la Langue et les Textes Basques,03bj0v820,facility,27,,,,,,,Centre de Recherche sur la Langue et les Textes Basques
FR,2018,https://openalex.org/I3019448017,Centre Hospitalier Universitaire de Toulouse,017h5q109,healthcare,27,8M9Gd,,,,8M9Gd,8M9Gd,Centre Hospitalier Universitaire de Toulouse
FR,2020,https://openalex.org/I4210154188,Laboratoire d'Océanographie et du Climat : Expérimentations et Approches Numériques,05j3atf73,facility,27,Eqvz2,,,,Eqvz2,Eqvz2,Laboratoire d'Océanographie et du Climat : Expérimentations et Approches Numériques
FR,2020,https://openalex.org/I4210130152,Institute of Psychiatry and Neuroscience of Paris,02g40zn06,facility,27,,,,,,,Institute of Psychiatry and Neuroscience of Paris
FR,2019,https://openalex.org/I4210140335,Institute of Cancer Research of Montpellier,03capj968,facility,27,,,,,,,Institute of Cancer Research of Montpellier
FR,2018,https://openalex.org/I4210148061,"Laboratoire Matériaux Optiques, Photonique et Systèmes",055swm364,facility,27,po3e9,,,,po3e9,po3e9,"Laboratoire Matériaux Optiques, Photonique et Systèmes"
FR,2019,https://openalex.org/I4210107682,Laboratoire National de Métrologie et d'Essais,01ph39d13,other,27,aMDHd,,,,aMDHd,aMDHd,Laboratoire National de Métrologie et d'Essais
FR,2019,https://openalex.org/I4210110196,Institut de Chimie de la Matière Condensée de Bordeaux,01nw6qk38,facility,27,,,,,,,Institut de Chimie de la Matière Condensée de Bordeaux
FR,2020,https://openalex.org/I4210113621,Center for Interdisciplinary Research in Biology,01mvzn566,facility,27,VmySc,,,,VmySc,VmySc,Center for Interdisciplinary Research in Biology
FR,2023,https://openalex.org/I4210119023,Laboratoire de Mathématiques de Bretagne Atlantique,02ght4n58,facility,27,eyeTu,,,,eyeTu,eyeTu,Laboratoire de Mathématiques de Bretagne Atlantique
FR,2023,https://openalex.org/I169173203,Délégation Paris 7,00bw5n526,government,27,St65A,,,,St65A,St65A,Délégation Paris 7
FR,2019,https://openalex.org/I2802090066,Astroparticle and Cosmology Laboratory,03tnjrr49,facility,27,,,,,,,Astroparticle and Cosmology Laboratory
FR,2021,https://openalex.org/I4210160287,Laboratoire de Linguistique et Didactique des Langues Etrangères et Maternelles,05588ks88,facility,27,DFVaX,,,,DFVaX,DFVaX,Laboratoire de Linguistique et Didactique des Langues Etrangères et Maternelles
FR,2022,https://openalex.org/I4210095477,Centre Hospitalier Universitaire de Tours,00jpq0w62,healthcare,27,PfYcs,,,,PfYcs,PfYcs,Centre Hospitalier Universitaire de Tours
FR,2019,https://openalex.org/I4210125028,Institut de Neurobiologie de la Méditerranée,02jthx987,facility,27,iIRXU,,,,iIRXU,iIRXU,Institut de Neurobiologie de la Méditerranée
FR,2023,https://openalex.org/I165283593,École des Hautes Études en Santé Publique,01sc83v92,education,27,SsRkf,,,91D9w,SsRkf,SsRkf,École des hautes études en santé publique
FR,2022,https://openalex.org/I4210143836,Clermont Université,03yf5zr20,education,27,sQKa8,,,,sQKa8,,Clermont Université
FR,2019,https://openalex.org/I4210094675,Structures Formelles du Langage,00nrven85,facility,27,TDVYm,,,,TDVYm,TDVYm,Structures Formelles du Langage
FR,2018,https://openalex.org/I4210086115,Electrophysiology and Heart Modeling Institute,00jsv7j98,facility,27,qXQkl,,,,qXQkl,qXQkl,Electrophysiology and Heart Modeling Institute
FR,2020,https://openalex.org/I4210109141,Hôpital Européen,01tfhsg94,healthcare,27,,,,,,,Hôpital Européen
FR,2022,https://openalex.org/I1327553481,Institut national de l’information géographique et forestière,05jxfge78,government,27,NExhU,,,,NExhU,NExhU,Institut national de l'information géographique et forestière
FR,2020,https://openalex.org/I4210100359,Ford Motor Company (France),018mdm506,company,27,,,,,,,Ford Motor Company (France)
FR,2019,https://openalex.org/I4210094907,Laboratoire Jean Perrin,01ghvgs84,facility,27,,,,,,,Laboratoire Jean Perrin
FR,2020,https://openalex.org/I4210121908,Biostatistique et Processus Spatiaux,02d898a89,facility,27,Wbat3,,,,Wbat3,Wbat3,Biostatistique et Processus Spatiaux
FR,2023,https://openalex.org/I4210148734,"Unité Évolution, Écologie et Paléontologie",04y91dy23,facility,27,,,,,,,"Unité Évolution, Écologie et Paléontologie"
FR,2022,https://openalex.org/I4210117271,Laboratoire Cognitions Humaine et Artificielle,02k8f5n40,facility,27,,,,,,,Laboratoire Cognitions Humaine et Artificielle
FR,2023,https://openalex.org/I4210131512,Inria Bordeaux - Sud-Ouest Research Centre,03tjcj052,government,27,GSzlF,,,,GSzlF,GSzlF,Inria Bordeaux - Sud-Ouest Research Centre
FR,2022,https://openalex.org/I4210103659,Laboratoire des Sciences de l'Ingénieur pour l'Environnement,01b2epx09,facility,27,,,,,,,Laboratoire des Sciences de l'Ingénieur pour l'Environnement
FR,2018,https://openalex.org/I4210138474,"Chemistry And Interdisciplinarité, Synthesis, Analyze, Modeling",04ysg2a58,facility,27,6065l,,,,6065l,6065l,"Chemistry And Interdisciplinarité, Synthesis, Analyze, Modeling"
FR,2023,https://openalex.org/I4210148552,Information Processing and System Research Lab,0592ata02,facility,27,76Ntp,,,,76Ntp,76Ntp,Information Processing and System Research Lab
FR,2022,https://openalex.org/I4210153154,"Laboratoire de Recherche Hydrodynamique, Energétique et Environnement Atmosphérique",057axh226,facility,27,XD8Mr,,,,XD8Mr,XD8Mr,"Laboratoire de Recherche Hydrodynamique, Energétique et Environnement Atmosphérique"
FR,2023,https://openalex.org/I3017839442,Institut Élie Cartan de Lorraine,04rvw8791,facility,27,21gJr,,,,21gJr,21gJr,Institut Élie Cartan de Lorraine
FR,2019,https://openalex.org/I4210092774,Hôpital Cochin,00ph8tk69,healthcare,27,kFnzK,,,,kFnzK,kFnzK,Hôpital Cochin
FR,2021,https://openalex.org/I4210101231,Institute of Systems & Synthetic Biology,018r7pa17,facility,27,,,,,,,Institute of Systems & Synthetic Biology
FR,2020,https://openalex.org/I4210145948,Laboratoire Paul Painlevé,043n4fm24,facility,27,iqgIJ,,,,iqgIJ,iqgIJ,Laboratoire Paul Painlevé
FR,2018,https://openalex.org/I4210096833,Géosciences Rennes,00vn0zc62,facility,27,4fXqs,,,,4fXqs,4fXqs,Géosciences Rennes
FR,2021,https://openalex.org/I103562704,ESI Group (France),05ww4z228,company,27,,,,,,,ESI Group (France)
FR,2020,https://openalex.org/I4210120156,Unité Mixte de Physique CNRS/Thales,02erddr56,facility,27,XY7Ds,,,,XY7Ds,XY7Ds,Unité Mixte de Physique CNRS/Thales
FR,2018,https://openalex.org/I4210103322,"Institut de Systématique, Évolution, Biodiversité",01dadvw90,facility,27,tQiaV,,,,tQiaV,tQiaV,"Institut de Systématique, Évolution, Biodiversité"
FR,2023,https://openalex.org/I4210109499,Zone Atelier Moselle,016vxbe23,facility,27,,,,,,,Zone Atelier Moselle
FR,2021,https://openalex.org/I4210157108,European Institute for Marine Studies,04pfr1b11,facility,27,xCylz,,,,xCylz,xCylz,European Institute for Marine Studies
FR,2023,https://openalex.org/I4210092492,Institut des Sciences Analytiques et de Physico-Chimie pour l'Environnement et les Matériaux,00222yk13,facility,27,u7Ne1,,,,u7Ne1,u7Ne1,Institut des Sciences Analytiques et de Physico-Chimie pour l'Environnement et les Matériaux
FR,2023,https://openalex.org/I4210144177,Cognition Behaviour Technology,04d9wv909,facility,27,,,,,,,Cognition Behaviour Technology
FR,2018,https://openalex.org/I4210121877,Institut de Recherche sur les Systèmes Atomiques et Moléculaires Complexes,02h158026,facility,27,,,,,,,Institut de Recherche sur les Systèmes Atomiques et Moléculaires Complexes
FR,2020,https://openalex.org/I4210132724,"Laboratoire de Psychologie : Cognition, Comportement, Communication",03dgmxj03,facility,27,RCVhy,,,,RCVhy,RCVhy,"Laboratoire de Psychologie : Cognition, Comportement, Communication"
FR,2022,https://openalex.org/I4210123600,Hôpital Edouard Herriot,02qt1p572,healthcare,27,0JBqq,,,,0JBqq,0JBqq,Hôpital Edouard Herriot
FR,2021,https://openalex.org/I4210089378,Laboratoire d’Étude des Mécanismes Cognitifs,0061rmm93,facility,27,qb6p0,,,,qb6p0,qb6p0,Laboratoire d’Étude des Mécanismes Cognitifs
FR,2021,https://openalex.org/I4210159481,"Applied Mathematics and Computer Science, from Genomes to the Environment",05qdnns64,facility,27,,,,,,,"Applied Mathematics and Computer Science, from Genomes to the Environment"
FR,2020,https://openalex.org/I102272798,INSEAD,00ghzk478,education,27,dxA6r,,,dkZ2k,dxA6r,dxA6r,Institut européen d'administration des affaires
FR,2021,https://openalex.org/I4210161663,Institut de recherche mathématique de Rennes,05y76vp22,facility,27,yT2Y1,,,,yT2Y1,yT2Y1,Institut de recherche mathématique de Rennes
FR,2019,https://openalex.org/I4210146044,École Normale Supérieure de Rennes,03rxtdc22,education,27,j5bS4,,,91D9w,j5bS4,j5bS4,École normale supérieure de Rennes
FR,2018,https://openalex.org/I14285755,L'Oréal (France),00nb3j622,company,27,2ewi0,,,,2ewi0,2ewi0,L'Oréal (France)
FR,2019,https://openalex.org/I4210087012,Techniques of Informatics and Microelectronics for Integrated Systems Architecture,000063q30,facility,27,,,,,,,Techniques of Informatics and Microelectronics for Integrated Systems Architecture
FR,2020,https://openalex.org/I106530797,ITER,01d7n9638,other,27,XLMuq,,,,XLMuq,XLMuq,ITER
FR,2019,https://openalex.org/I4210110495,Institut de Neurosciences des Systèmes,019kqby73,facility,27,2n4w1,,,,2n4w1,2n4w1,Institut de Neurosciences des Systèmes
FR,2018,https://openalex.org/I4210103063,Département Environnement et Agronomie,01e7wth34,facility,27,,,,,,,Département Environnement et Agronomie
FR,2019,https://openalex.org/I4210105738,Centre Léon Bérard,01cmnjq37,nonprofit,27,rSj62,,,,rSj62,rSj62,Centre Léon Bérard
FR,2020,https://openalex.org/I4210160651,"Laboratoire de Physique des Lasers, Atomes et Molécules",04e89s906,facility,26,vESDs,,,,vESDs,vESDs,"Laboratoire de Physique des Lasers, Atomes et Molécules"
FR,2023,https://openalex.org/I4210129651,Laboratoire de Physique de l'ENS,03a26mh11,facility,26,LGMcn,,,,LGMcn,LGMcn,Laboratoire de Physique de l'ENS
FR,2023,https://openalex.org/I4210138969,Ansys (France),044qb8j46,company,26,,,,,,,Ansys (France)
FR,2021,https://openalex.org/I4210103659,Laboratoire des Sciences de l'Ingénieur pour l'Environnement,01b2epx09,facility,26,,,,,,,Laboratoire des Sciences de l'Ingénieur pour l'Environnement
FR,2018,https://openalex.org/I102272798,INSEAD,00ghzk478,education,26,dxA6r,,,dkZ2k,dxA6r,dxA6r,Institut européen d'administration des affaires
FR,2022,https://openalex.org/I4210148061,"Laboratoire Matériaux Optiques, Photonique et Systèmes",055swm364,facility,26,po3e9,,,,po3e9,po3e9,"Laboratoire Matériaux Optiques, Photonique et Systèmes"
FR,2020,https://openalex.org/I4210165452,Research Institute in Astrophysics and Planetology,05hm2ja81,facility,26,gDaS5,,,,gDaS5,gDaS5,Research Institute in Astrophysics and Planetology
FR,2021,https://openalex.org/I2799857465,Laboratory of Solid State Physics,02dyaew97,facility,26,,,,,,,Laboratory of Solid State Physics
FR,2021,https://openalex.org/I4210105651,Laboratoire Traitement du Signal et de l'Image,01f1amm71,facility,26,,,,,,,Laboratoire Traitement du Signal et de l'Image
FR,2018,https://openalex.org/I4210107682,Laboratoire National de Métrologie et d'Essais,01ph39d13,other,26,aMDHd,,,,aMDHd,aMDHd,Laboratoire National de Métrologie et d'Essais
FR,2023,https://openalex.org/I4210107326,Institut de Biologie Paris-Seine,01c2cjg59,facility,26,,,,,,,Institut de Biologie Paris-Seine
FR,2019,https://openalex.org/I4210122116,Fondation Ophtalmologique Adolphe de Rothschild,02mdxv534,healthcare,26,jAdY5,,,,jAdY5,jAdY5,Fondation Ophtalmologique Adolphe de Rothschild
FR,2023,https://openalex.org/I4210149294,Institut de Physique de Nice,042cesy50,facility,26,,,,,,,Institut de Physique de Nice
FR,2019,https://openalex.org/I4210108291,Research Centre on Cognition and Learning,01sdp1y98,facility,26,6iD1G,,,,6iD1G,6iD1G,Research Centre on Cognition and Learning
FR,2023,https://openalex.org/I2801296886,Naval Academy Research Institute,01v6shv96,facility,26,,,,,,,Naval Academy Research Institute
FR,2019,https://openalex.org/I4210130152,Institute of Psychiatry and Neuroscience of Paris,02g40zn06,facility,26,,,,,,,Institute of Psychiatry and Neuroscience of Paris
FR,2019,https://openalex.org/I138816502,University of Corsica Pascal Paoli,050ra0n32,education,26,NLCOF,,,,NLCOF,NLCOF,Université de Corse Pasquale Paoli
FR,2023,https://openalex.org/I4210104963,Complexe de Recherche Interprofessionnel en Aérothermochimie,01k1ngp50,facility,26,,,,,,,Complexe de Recherche Interprofessionnel en Aérothermochimie
FR,2022,https://openalex.org/I110736937,Délégation Paris 5,02e0y6e06,government,26,J29G3,,,,J29G3,J29G3,Délégation Paris 5
FR,2022,https://openalex.org/I4210153365,Laboratoire de Mathématiques Jean Leray,04g1hjn96,facility,26,kE76W,,,,kE76W,kE76W,Laboratoire de Mathématiques Jean Leray
FR,2021,https://openalex.org/I4210094675,Structures Formelles du Langage,00nrven85,facility,26,TDVYm,,,,TDVYm,TDVYm,Structures Formelles du Langage
FR,2020,https://openalex.org/I4210119594,DATA4 (France),02dbpdq51,company,26,,,,,,,DATA4 (France)
FR,2020,https://openalex.org/I4210146074,"Analyse, Géométrie et Modélisation",03qgt2624,facility,26,00Fd1,,,,00Fd1,00Fd1,"Analyse, Géométrie et Modélisation"
FR,2018,https://openalex.org/I4210104796,Camille Jordan Institute,01ekw7f87,education,26,FNCg4,,,,FNCg4,FNCg4,Camille Jordan Institute
FR,2020,https://openalex.org/I4210118719,École Supérieure des Techniques Aéronautiques et de Construction Automobile,02az5b805,education,26,3Ur31,,,,3Ur31,3Ur31,École supérieure des techniques aéronautiques et de construction automobile
FR,2020,https://openalex.org/I4210157006,Centre Hospitalier Universitaire de Saint-Étienne,04pn6vp43,healthcare,26,FL57b,,,,FL57b,FL57b,Centre Hospitalier Universitaire de Saint-Étienne
FR,2018,https://openalex.org/I4210155927,"Laboratoire de Géologie de Lyon : Terre, Planètes et Environnement",04t89f389,facility,26,Cva62,,,,Cva62,Cva62,"Laboratoire de Géologie de Lyon : Terre, Planètes et Environnement"
FR,2021,https://openalex.org/I4210134800,Institut d'Électronique et des Systèmes,0431hh004,facility,26,x81dm,,,,x81dm,x81dm,Institut d'Électronique et des Systèmes
FR,2018,https://openalex.org/I4210139206,Clinique Pasteur,03er61e50,healthcare,26,,,,,,,Clinique Pasteur
FR,2019,https://openalex.org/I103562704,ESI Group (France),05ww4z228,company,26,,,,,,,ESI Group (France)
FR,2021,https://openalex.org/I4210099530,IPAG Business School,00w56r274,education,26,42F7G,,,,42F7G,42F7G,IPAG Business School
FR,2022,https://openalex.org/I4210146808,Laboratoire de Planétologie et Géosciences,04fm0sh33,facility,26,8bClX,,,,8bClX,8bClX,Laboratoire de Planétologie et Géosciences
FR,2021,https://openalex.org/I4210163633,Institut de Physique Théorique,058rvd314,government,26,5y5Ji,,,,5y5Ji,5y5Ji,Institut de Physique Théorique
FR,2023,https://openalex.org/I4210153840,Institut de Biomécanique Humaine Georges Charpak,053gdvc84,facility,26,x5HZ3,,,,x5HZ3,x5HZ3,Institut de Biomécanique Humaine Georges Charpak
FR,2021,https://openalex.org/I4210102085,Laboratoire d'Électrotechnique et d'Électronique de Puissance de Lille,0186z1m53,facility,26,,,,,,,Laboratoire d'Électrotechnique et d'Électronique de Puissance de Lille
FR,2022,https://openalex.org/I57995698,Paris School of Economics,01qtp1053,education,26,vLjT3,,,,vLjT3,vLjT3,Paris School of Economics
FR,2020,https://openalex.org/I2899451211,Hubert Curien Pluridisciplinary Institute,01g3mb532,facility,26,3Kn73,,,,3Kn73,3Kn73,Hubert Curien Pluridisciplinary Institute
FR,2018,https://openalex.org/I180375564,Brest National Engineering School,02ypw0a72,education,26,dPmxa,,,A89E8,dPmxa,dPmxa,École nationale d'ingénieurs de Brest
FR,2020,https://openalex.org/I4210116974,Laboratory for Therapeutic Innovation,02g4mxc89,facility,26,,,,,,,Laboratory for Therapeutic Innovation
FR,2018,https://openalex.org/I4210129272,Génétique Animale et Biologie Intégrative,03rkgeb39,facility,26,,,,,,,Génétique Animale et Biologie Intégrative
FR,2021,https://openalex.org/I4210130325,Hôpitaux Universitaires Henri-Mondor,033yb0967,healthcare,26,,,,,,,Hôpitaux Universitaires Henri-Mondor
FR,2019,https://openalex.org/I4210095810,Laboratoire Analyse et Modélisation pour la Biologie et l'Environnement,00wwxk695,facility,26,XW5P6,,,,XW5P6,XW5P6,Laboratoire Analyse et Modélisation pour la Biologie et l'Environnement
FR,2020,https://openalex.org/I4210154143,Cyceron,04zeq1c51,facility,26,xmS39,,,,xmS39,xmS39,Cyceron
FR,2018,https://openalex.org/I4210117221,Eiffage (France),02fb00x56,company,26,,,,,,,Eiffage (France)
FR,2018,https://openalex.org/I4210110956,Laboratoire d'Energétique et de Mécanique Théorique et Appliquée,01pfter31,facility,26,,,,,,,Laboratoire d'Energétique et de Mécanique Théorique et Appliquée
